,co2
2141,258.0
2142,235.0
2143,208.0
2144,226.0
2145,226.0
2146,236.0
2147,265.0
2148,180.0
2149,164.0
2150,127.0
2151,157.0
2152,124.0
2153,157.0
2154,244.0
2155,181.0
2156,195.0
2157,132.0
2158,151.0
2159,145.0
2160,129.0
2161,149.0
2162,135.0
2163,205.0
2164,222.0
2165,183.0
2166,200.0
2167,145.0
2168,156.0
2169,152.0
2170,440.0
2171,440.0
2172,495.0
2173,570.0
2174,558.0
2175,198.0
2176,179.0
2177,186.0
2178,218.0
2179,199.0
2180,164.0
2181,164.0
2182,146.0
2183,146.0
2184,171.0
2185,177.0
2186,183.0
2187,197.0
2188,222.0
2189,162.0
2190,162.0
2191,143.0
2192,143.0
2193,168.0
2194,183.0
2195,191.0
2196,204.0
2197,192.0
2198,207.0
2199,234.0
2200,144.0
2201,195.0
2202,210.0
2203,237.0
2204,146.0
2205,205.0
2206,205.0
2207,170.0
2208,170.0
2209,136.0
2210,142.0
2211,142.0
2212,155.0
2213,136.0
2214,150.0
2215,150.0
2216,197.0
2217,197.0
2218,130.0
2219,130.0
2220,150.0
2221,142.0
2222,159.0
2223,159.0
2224,186.0
2225,171.0
2226,143.0
2227,145.0
2228,148.0
2229,151.0
2230,155.0
2231,221.0
2232,182.0
2233,184.0
2234,204.0
2235,205.0
2236,202.0
2237,236.0
2238,250.0
2239,228.0
2240,240.0
2241,195.0
2242,193.0
2243,195.0
2244,188.0
2245,187.0
2246,182.0
2247,185.0
2248,182.0
2249,350.0
2250,161.0
2251,161.0
2252,167.0
2253,161.0
2254,161.0
2255,171.0
2256,161.0
2257,166.0
2258,171.0
2259,171.0
2260,161.0
2261,169.0
2262,171.0
2263,171.0
2264,136.0
2265,144.0
2266,120.0
2267,158.0
2268,153.0
2269,162.0
2270,162.0
2271,165.0
2272,169.0
2273,192.0
2274,192.0
2275,163.0
2276,167.0
2277,186.0
2278,186.0
2279,188.0
2280,188.0
2281,196.0
2282,191.0
2283,200.0
2284,195.0
2285,181.0
2286,181.0
2287,179.0
2288,179.0
2289,179.0
2290,179.0
2291,181.0
2292,181.0
2293,181.0
2294,181.0
2295,184.0
2296,184.0
2297,142.0
2298,144.0
2299,143.0
2300,145.0
2301,144.0
2302,145.0
2303,142.0
2304,144.0
2305,143.0
2306,145.0
2307,204.0
2308,207.0
2309,205.0
2310,205.0
2311,212.0
2312,207.0
2313,207.0
2314,209.0
2315,207.0
2316,176.0
2317,211.0
2318,176.0
2319,240.0
2320,260.0
2321,278.0
2322,295.0
2323,312.0
2324,154.0
2325,163.0
2326,165.0
2327,165.0
2328,182.0
2329,186.0
2330,185.0
2331,187.0
2332,192.0
2333,173.0
2334,188.0
2335,166.0
2336,179.0
2337,210.0
2338,229.0
2339,192.0
2340,205.0
2341,195.0
2342,208.0
2343,199.0
2344,218.0
2345,212.0
2346,241.0
2347,232.0
2348,251.0
2349,228.0
2350,243.0
2351,249.0
2352,242.0
2353,178.0
2354,211.0
2355,176.0
2356,242.0
2357,264.0
2358,259.0
2359,288.0
2360,234.0
2361,305.0
2362,185.0
2363,187.0
2364,190.0
2365,219.0
2366,192.0
2367,190.0
2368,194.0
2369,223.0
2370,221.0
2371,156.0
2372,159.0
2373,238.0
2374,242.0
2375,240.0
2376,247.0
2377,191.0
2378,202.0
2379,214.0
2380,217.0
2381,171.0
2382,171.0
2383,178.0
2384,178.0
2385,218.0
2386,223.0
2387,265.0
2388,273.0
2389,237.0
2390,216.0
2391,232.0
2392,203.0
2393,203.0
2394,221.0
2395,207.0
2396,218.0
2397,207.0
2398,219.0
2399,207.0
2400,219.0
2401,207.0
2402,218.0
2403,229.0
2404,209.0
2405,224.0
2406,209.0
2407,224.0
2408,203.0
2409,203.0
2410,224.0
2411,207.0
2412,219.0
2413,209.0
2414,219.0
2415,209.0
2416,219.0
2417,207.0
2418,219.0
2419,209.0
2420,224.0
2421,209.0
2422,224.0
2423,215.0
2424,235.0
2425,256.0
2426,153.0
2427,153.0
2428,172.0
2429,157.0
2430,169.0
2431,157.0
2432,172.0
2433,157.0
2434,172.0
2435,159.0
2436,170.0
2437,229.0
2438,235.0
2439,229.0
2440,235.0
2441,237.0
2442,204.0
2443,201.0
2444,201.0
2445,204.0
2446,205.0
2447,205.0
2448,80.0
2449,291.0
2450,291.0
2451,287.0
2452,291.0
2453,287.0
2454,183.0
2455,203.0
2456,216.0
2457,154.0
2458,176.0
2459,164.0
2460,166.0
2461,188.0
2462,149.0
2463,165.0
2464,179.0
2465,203.0
2466,228.0
2467,176.0
2468,196.0
2469,192.0
2470,206.0
2471,196.0
2472,211.0
2473,169.0
2474,202.0
2475,246.0
2476,235.0
2477,274.0
2478,215.0
2479,241.0
2480,246.0
2481,223.0
2482,247.0
2483,192.0
2484,224.0
2485,271.0
2486,270.0
2487,278.0
2488,289.0
2489,326.0
2490,358.0
2491,305.0
2492,305.0
2493,287.0
2494,287.0
2495,285.0
2496,270.0
2497,295.0
2498,290.0
2499,290.0
2500,287.0
2501,287.0
2502,305.0
2503,284.0
2504,281.0
2505,305.0
2506,301.0
2507,244.0
2508,234.0
2509,249.0
2510,244.0
2511,290.0
2512,290.0
2513,287.0
2514,287.0
2515,290.0
2516,290.0
2517,287.0
2518,287.0
2519,290.0
2520,287.0
2521,202.0
2522,216.0
2523,220.0
2524,258.0
2525,244.0
2526,264.0
2527,237.0
2528,257.0
2529,185.0
2530,211.0
2531,190.0
2532,198.0
2533,170.0
2534,192.0
2535,173.0
2536,207.0
2537,265.0
2538,269.0
2539,222.0
2540,240.0
2541,185.0
2542,211.0
2543,190.0
2544,198.0
2545,216.0
2546,225.0
2547,261.0
2548,274.0
2549,241.0
2550,262.0
2551,575.0
2552,590.0
2553,575.0
2554,575.0
2555,575.0
2556,530.0
2557,575.0
2558,539.0
2559,539.0
2560,539.0
2561,520.0
2562,520.0
2563,520.0
2564,299.0
2565,282.0
2566,397.0
2567,397.0
2568,262.0
2569,284.0
2570,248.0
2571,248.0
2572,208.0
2573,205.0
2574,240.0
2575,298.0
2576,289.0
2577,304.0
2578,385.0
2579,398.0
2580,281.0
2581,296.0
2582,229.0
2583,232.0
2584,289.0
2585,311.0
2586,177.0
2587,168.0
2588,174.0
2589,225.0
2590,218.0
2591,225.0
2592,294.0
2593,366.0
2594,328.0
2595,366.0
2596,328.0
2597,366.0
2598,328.0
2599,244.0
2600,223.0
2601,370.0
2602,420.0
2603,179.0
2604,177.0
2605,181.0
2606,197.0
2607,183.0
2608,205.0
2609,197.0
2610,216.0
2611,203.0
2612,163.0
2613,149.0
2614,184.0
2615,184.0
2616,195.0
2617,214.0
2618,195.0
2619,214.0
2620,189.0
2621,205.0
2622,189.0
2623,205.0
2624,198.0
2625,198.0
2626,196.0
2627,196.0
2628,158.0
2629,176.0
2630,165.0
2631,152.0
2632,169.0
2633,169.0
2634,176.0
2635,190.0
2636,176.0
2637,190.0
2638,237.0
2639,242.0
2640,196.0
2641,196.0
2642,210.0
2643,205.0
2644,215.0
2645,232.0
2646,229.0
2647,201.0
2648,198.0
2649,201.0
2650,220.0
2651,201.0
2652,220.0
2653,174.0
2654,158.0
2655,223.0
2656,231.0
2657,305.0
2658,245.0
2659,258.0
2660,170.0
2661,180.0
2662,170.0
2663,180.0
2664,184.0
2665,172.0
2666,184.0
2667,172.0
2668,139.0
2669,156.0
2670,139.0
2671,156.0
2672,184.0
2673,190.0
2674,184.0
2675,190.0
2676,233.0
2677,237.0
2678,230.0
2679,233.0
2680,164.0
2681,181.0
2682,269.0
2683,252.0
2684,212.0
2685,215.0
2686,271.0
2687,252.0
2688,218.0
2689,221.0
2690,222.0
2691,225.0
2692,161.0
2693,178.0
2694,233.0
2695,237.0
2696,250.0
2697,245.0
2698,280.0
2699,320.0
2700,299.0
2701,310.0
2702,321.0
2703,230.0
2704,233.0
2705,228.0
2706,237.0
2707,237.0
2708,233.0
2709,266.0
2710,297.0
2711,230.0
2712,227.0
2713,225.0
2714,234.0
2715,233.0
2716,230.0
2717,250.0
2718,278.0
2719,289.0
2720,230.0
2721,242.0
2722,180.0
2723,188.0
2724,283.0
2725,274.0
2726,187.0
2727,193.0
2728,275.0
2729,266.0
2730,259.0
2731,209.0
2732,281.0
2733,307.0
2734,218.0
2735,237.0
2736,164.0
2737,177.0
2738,271.0
2739,261.0
2740,266.0
2741,259.0
2742,259.0
2743,207.0
2744,271.0
2745,299.0
2746,248.0
2747,250.0
2748,330.0
2749,334.0
2750,345.0
2751,225.0
2752,227.0
2753,227.0
2754,233.0
2755,228.0
2756,166.0
2757,164.0
2758,177.0
2759,231.0
2760,237.0
2761,235.0
2762,230.0
2763,235.0
2764,237.0
2765,233.0
2766,235.0
2767,175.0
2768,177.0
2769,189.0
2770,278.0
2771,269.0
2772,189.0
2773,198.0
2774,271.0
2775,227.0
2776,225.0
2777,232.0
2778,227.0
2779,163.0
2780,177.0
2781,266.0
2782,256.0
2783,181.0
2784,189.0
2785,260.0
2786,276.0
2787,253.0
2788,294.0
2789,320.0
2790,299.0
2791,335.0
2792,310.0
2793,349.0
2794,333.0
2795,276.0
2796,276.0
2797,212.0
2798,253.0
2799,294.0
2800,299.0
2801,320.0
2802,310.0
2803,270.0
2804,272.0
2805,275.0
2806,300.0
2807,235.0
2808,237.0
2809,235.0
2810,241.0
2811,254.0
2812,274.0
2813,270.0
2814,236.0
2815,214.0
2816,284.0
2817,257.0
2818,182.0
2819,206.0
2820,178.0
2821,198.0
2822,190.0
2823,189.0
2824,164.0
2825,162.0
2826,164.0
2827,162.0
2828,166.0
2829,164.0
2830,196.0
2831,196.0
2832,150.0
2833,179.0
2834,178.0
2835,168.0
2836,166.0
2837,172.0
2838,170.0
2839,174.0
2840,203.0
2841,172.0
2842,150.0
2843,224.0
2844,224.0
2845,193.0
2846,247.0
2847,154.0
2848,232.0
2849,274.0
2850,240.0
2851,286.0
2852,185.0
2853,224.0
2854,228.0
2855,245.0
2856,163.0
2857,190.0
2858,225.0
2859,249.0
2860,185.0
2861,224.0
2862,228.0
2863,255.0
2864,163.0
2865,190.0
2866,225.0
2867,255.0
2868,118.0
2869,122.0
2870,118.0
2871,122.0
2872,118.0
2873,122.0
2874,118.0
2875,122.0
2876,118.0
2877,122.0
2878,90.0
2879,90.0
2880,163.0
2881,158.0
2882,176.0
2883,176.0
2884,198.0
2885,176.0
2886,168.0
2887,194.0
2888,168.0
2889,194.0
2890,168.0
2891,194.0
2892,156.0
2893,156.0
2894,171.0
2895,192.0
2896,171.0
2897,192.0
2898,162.0
2899,162.0
2900,171.0
2901,192.0
2902,171.0
2903,174.0
2904,198.0
2905,174.0
2906,198.0
2907,225.0
2908,210.0
2909,231.0
2910,210.0
2911,210.0
2912,210.0
2913,225.0
2914,242.0
2915,229.0
2916,242.0
2917,229.0
2918,243.0
2919,243.0
2920,229.0
2921,203.0
2922,224.0
2923,203.0
2924,203.0
2925,207.0
2926,218.0
2927,227.0
2928,238.0
2929,227.0
2930,238.0
2931,256.0
2932,284.0
2933,256.0
2934,256.0
2935,284.0
2936,256.0
2937,316.0
2938,316.0
2939,225.0
2940,227.0
2941,237.0
2942,225.0
2943,235.0
2944,227.0
2945,237.0
2946,225.0
2947,235.0
2948,227.0
2949,237.0
2950,273.0
2951,292.0
2952,319.0
2953,296.0
2954,233.0
2955,267.0
2956,160.0
2957,188.0
2958,180.0
2959,183.0
2960,157.0
2961,186.0
2962,223.0
2963,168.0
2964,220.0
2965,232.0
2966,252.0
2967,149.0
2968,149.0
2969,142.0
2970,147.0
2971,155.0
2972,288.0
2973,287.0
2974,177.0
2975,177.0
2976,183.0
2977,183.0
2978,195.0
2979,206.0
2980,200.0
2981,211.0
2982,217.0
2983,179.0
2984,188.0
2985,246.0
2986,282.0
2987,292.0
2988,279.0
2989,260.0
2990,263.0
2991,283.0
2992,165.0
2993,136.0
2994,129.0
2995,129.0
2996,145.0
2997,154.0
2998,152.0
2999,167.0
3000,138.0
3001,139.0
3002,201.0
3003,194.0
3004,148.0
3005,154.0
3006,149.0
3007,165.0
3008,157.0
3009,180.0
3010,153.0
3011,171.0
3012,166.0
3013,183.0
3014,161.0
3015,165.0
3016,144.0
3017,144.0
3018,187.0
3019,185.0
3020,191.0
3021,136.0
3022,136.0
3023,120.0
3024,144.0
3025,156.0
3026,170.0
3027,165.0
3028,185.0
3029,189.0
3030,172.0
3031,185.0
3032,196.0
3033,198.0
3034,198.0
3035,198.0
3036,164.0
3037,164.0
3038,219.0
3039,221.0
3040,229.0
3041,224.0
3042,141.0
3043,146.0
3044,146.0
3045,141.0
3046,159.0
3047,120.0
3048,169.0
3049,189.0
3050,188.0
3051,138.0
3052,138.0
3053,206.0
3054,206.0
3055,197.0
3056,206.0
3057,168.0
3058,238.0
3059,248.0
3060,238.0
3061,248.0
3062,214.0
3063,187.0
3064,207.0
3065,208.0
3066,200.0
3067,208.0
3068,149.0
3069,155.0
3070,156.0
3071,160.0
3072,212.0
3073,170.0
3074,234.0
3075,243.0
3076,234.0
3077,243.0
3078,209.0
3079,182.0
3080,203.0
3081,206.0
3082,197.0
3083,206.0
3084,147.0
3085,150.0
3086,150.0
3087,154.0
3088,210.0
3089,168.0
3090,229.0
3091,238.0
3092,229.0
3093,238.0
3094,205.0
3095,219.0
3096,225.0
3097,178.0
3098,193.0
3099,234.0
3100,245.0
3101,221.0
3102,232.0
3103,184.0
3104,182.0
3105,186.0
3106,171.0
3107,182.0
3108,168.0
3109,181.0
3110,178.0
3111,147.0
3112,290.0
3113,295.0
3114,304.0
3115,295.0
3116,304.0
3117,285.0
3118,285.0
3119,290.0
3120,309.0
3121,339.0
3122,245.0
3123,265.0
3124,280.0
3125,264.0
3126,197.0
3127,219.0
3128,202.0
3129,206.0
3130,217.0
3131,211.0
3132,225.0
3133,225.0
3134,210.0
3135,197.0
3136,189.0
3137,189.0
3138,201.0
3139,207.0
3140,201.0
3141,207.0
3142,225.0
3143,198.0
3144,225.0
3145,198.0
3146,208.0
3147,236.0
3148,236.0
3149,208.0
3150,226.0
3151,217.0
3152,236.0
3153,208.0
3154,226.0
3155,217.0
3156,205.0
3157,205.0
3158,200.0
3159,227.0
3160,200.0
3161,197.0
3162,211.0
3163,202.0
3164,219.0
3165,202.0
3166,236.0
3167,206.0
3168,217.0
3169,227.0
3170,211.0
3171,225.0
3172,225.0
3173,210.0
3174,200.0
3175,200.0
3176,197.0
3177,189.0
3178,189.0
3179,211.0
3180,202.0
3181,211.0
3182,202.0
3183,201.0
3184,207.0
3185,201.0
3186,207.0
3187,236.0
3188,232.0
3189,236.0
3190,232.0
3191,225.0
3192,198.0
3193,225.0
3194,198.0
3195,227.0
3196,227.0
3197,208.0
3198,236.0
3199,236.0
3200,208.0
3201,226.0
3202,217.0
3203,236.0
3204,208.0
3205,226.0
3206,217.0
3207,205.0
3208,205.0
3209,146.0
3210,170.0
3211,155.0
3212,160.0
3213,170.0
3214,184.0
3215,170.0
3216,153.0
3217,139.0
3218,139.0
3219,189.0
3220,267.0
3221,175.0
3222,223.0
3223,211.0
3224,189.0
3225,216.0
3226,212.0
3227,273.0
3228,223.0
3229,211.0
3230,189.0
3231,216.0
3232,212.0
3233,273.0
3234,165.0
3235,188.0
3236,177.0
3237,177.0
3238,188.0
3239,146.0
3240,177.0
3241,180.0
3242,168.0
3243,152.0
3244,154.0
3245,177.0
3246,186.0
3247,149.0
3248,168.0
3249,144.0
3250,182.0
3251,214.0
3252,189.0
3253,271.0
3254,259.0
3255,183.0
3256,191.0
3257,154.0
3258,173.0
3259,149.0
3260,187.0
3261,219.0
3262,192.0
3263,173.0
3264,191.0
3265,180.0
3266,150.0
3267,185.0
3268,240.0
3269,184.0
3270,152.0
3271,190.0
3272,247.0
3273,174.0
3274,165.0
3275,175.0
3276,165.0
3277,181.0
3278,177.0
3279,165.0
3280,156.0
3281,174.0
3282,165.0
3283,175.0
3284,165.0
3285,180.0
3286,139.0
3287,145.0
3288,159.0
3289,139.0
3290,163.0
3291,153.0
3292,169.0
3293,162.0
3294,170.0
3295,162.0
3296,181.0
3297,177.0
3298,165.0
3299,156.0
3300,180.0
3301,174.0
3302,165.0
3303,175.0
3304,165.0
3305,180.0
3306,139.0
3307,145.0
3308,164.0
3309,139.0
3310,139.0
3311,143.0
3312,160.0
3313,120.0
3314,170.0
3315,194.0
3316,173.0
3317,168.0
3318,181.0
3319,173.0
3320,190.0
3321,173.0
3322,184.0
3323,157.0
3324,170.0
3325,157.0
3326,200.0
3327,190.0
3328,202.0
3329,190.0
3330,197.0
3331,197.0
3332,224.0
3333,231.0
3334,214.0
3335,252.0
3336,456.0
3337,456.0
3338,443.0
3339,443.0
3340,456.0
3341,405.0
3342,405.0
3343,201.0
3344,243.0
3345,210.0
3346,240.0
3347,240.0
3348,216.0
3349,217.0
3350,164.0
3351,218.0
3352,244.0
3353,223.0
3354,238.0
3355,211.0
3356,235.0
3357,263.0
3358,223.0
3359,251.0
3360,229.0
3361,246.0
3362,219.0
3363,238.0
3364,268.0
3365,228.0
3366,254.0
3367,176.0
3368,205.0
3369,230.0
3370,259.0
3371,139.0
3372,161.0
3373,180.0
3374,119.0
3375,161.0
3376,190.0
3377,189.0
3378,138.0
3379,135.0
3380,163.0
3381,170.0
3382,204.0
3383,192.0
3384,214.0
3385,140.0
3386,140.0
3387,192.0
3388,214.0
3389,140.0
3390,211.0
3391,182.0
3392,170.0
3393,173.0
3394,132.0
3395,135.0
3396,190.0
3397,180.0
3398,170.0
3399,173.0
3400,132.0
3401,135.0
3402,187.0
3403,170.0
3404,182.0
3405,132.0
3406,173.0
3407,192.0
3408,221.0
3409,214.0
3410,192.0
3411,143.0
3412,176.0
3413,140.0
3414,143.0
3415,216.0
3416,216.0
3417,194.0
3418,163.0
3419,173.0
3420,192.0
3421,218.0
3422,214.0
3423,192.0
3424,218.0
3425,192.0
3426,143.0
3427,140.0
3428,173.0
3429,140.0
3430,216.0
3431,216.0
3432,194.0
3433,214.0
3434,218.0
3435,235.0
3436,249.0
3437,229.0
3438,232.0
3439,251.0
3440,254.0
3441,214.0
3442,220.0
3443,239.0
3444,265.0
3445,210.0
3446,227.0
3447,230.0
3448,242.0
3449,165.0
3450,167.0
3451,225.0
3452,236.0
3453,224.0
3454,229.0
3455,215.0
3456,225.0
3457,228.0
3458,234.0
3459,222.0
3460,228.0
3461,227.0
3462,234.0
3463,227.0
3464,229.0
3465,218.0
3466,224.0
3467,230.0
3468,234.0
3469,222.0
3470,232.0
3471,226.0
3472,235.0
3473,248.0
3474,171.0
3475,171.0
3476,171.0
3477,171.0
3478,134.0
3479,134.0
3480,134.0
3481,134.0
3482,174.0
3483,201.0
3484,179.0
3485,174.0
3486,250.0
3487,215.0
3488,244.0
3489,230.0
3490,190.0
3491,224.0
3492,268.0
3493,278.0
3494,248.0
3495,256.0
3496,220.0
3497,220.0
3498,193.0
3499,193.0
3500,232.0
3501,236.0
3502,232.0
3503,236.0
3504,220.0
3505,227.0
3506,220.0
3507,227.0
3508,285.0
3509,260.0
3510,150.0
3511,170.0
3512,170.0
3513,150.0
3514,189.0
3515,195.0
3516,185.0
3517,184.0
3518,190.0
3519,179.0
3520,169.0
3521,171.0
3522,192.0
3523,130.0
3524,130.0
3525,130.0
3526,130.0
3527,169.0
3528,169.0
3529,169.0
3530,172.0
3531,172.0
3532,132.0
3533,139.0
3534,132.0
3535,207.0
3536,178.0
3537,145.0
3538,300.0
3539,168.0
3540,170.0
3541,194.0
3542,172.0
3543,176.0
3544,176.0
3545,197.0
3546,182.0
3547,158.0
3548,155.0
3549,161.0
3550,181.0
3551,207.0
3552,184.0
3553,210.0
3554,187.0
3555,214.0
3556,189.0
3557,232.0
3558,216.0
3559,270.0
3560,185.0
3561,200.0
3562,162.0
3563,162.0
3564,165.0
3565,176.0
3566,168.0
3567,192.0
3568,171.0
3569,156.0
3570,157.0
3571,279.0
3572,253.0
3573,341.0
3574,340.0
3575,292.0
3576,405.0
3577,178.0
3578,229.0
3579,217.0
3580,226.0
3581,215.0
3582,206.0
3583,259.0
3584,228.0
3585,175.0
3586,224.0
3587,211.0
3588,137.0
3589,134.0
3590,144.0
3591,160.0
3592,154.0
3593,165.0
3594,151.0
3595,156.0
3596,180.0
3597,173.0
3598,168.0
3599,171.0
3600,172.0
3601,190.0
3602,185.0
3603,195.0
3604,197.0
3605,175.0
3606,201.0
3607,171.0
3608,132.0
3609,130.0
3610,192.0
3611,211.0
3612,187.0
3613,207.0
3614,159.0
3615,154.0
3616,202.0
3617,119.0
3618,187.0
3619,214.0
3620,202.0
3621,207.0
3622,135.0
3623,151.0
3624,149.0
3625,173.0
3626,190.0
3627,192.0
3628,127.0
3629,127.0
3630,190.0
3631,235.0
3632,257.0
3633,232.0
3634,254.0
3635,273.0
3636,273.0
3637,316.0
3638,344.0
3639,312.0
3640,197.0
3641,192.0
3642,236.0
3643,248.0
3644,231.0
3645,243.0
3646,257.0
3647,279.0
3648,255.0
3649,276.0
3650,171.0
3651,195.0
3652,211.0
3653,187.0
3654,192.0
3655,207.0
3656,183.0
3657,187.0
3658,157.0
3659,154.0
3660,178.0
3661,176.0
3662,207.0
3663,224.0
3664,202.0
3665,219.0
3666,252.0
3667,238.0
3668,250.0
3669,236.0
3670,233.0
3671,205.0
3672,190.0
3673,207.0
3674,219.0
3675,178.0
3676,214.0
3677,228.0
3678,185.0
3679,199.0
3680,197.0
3681,221.0
3682,209.0
3683,223.0
3684,199.0
3685,173.0
3686,192.0
3687,140.0
3688,140.0
3689,173.0
3690,146.0
3691,173.0
3692,149.0
3693,178.0
3694,194.0
3695,221.0
3696,214.0
3697,235.0
3698,266.0
3699,190.0
3700,159.0
3701,154.0
3702,305.0
3703,293.0
3704,213.0
3705,235.0
3706,270.0
3707,219.0
3708,317.0
3709,194.0
3710,221.0
3711,168.0
3712,202.0
3713,170.0
3714,194.0
3715,146.0
3716,143.0
3717,143.0
3718,176.0
3719,173.0
3720,146.0
3721,181.0
3722,149.0
3723,223.0
3724,197.0
3725,163.0
3726,192.0
3727,140.0
3728,143.0
3729,176.0
3730,146.0
3731,194.0
3732,211.0
3733,264.0
3734,163.0
3735,199.0
3736,173.0
3737,192.0
3738,140.0
3739,143.0
3740,140.0
3741,173.0
3742,143.0
3743,146.0
3744,194.0
3745,211.0
3746,266.0
3747,139.0
3748,163.0
3749,151.0
3750,175.0
3751,119.0
3752,178.0
3753,119.0
3754,310.0
3755,298.0
3756,219.0
3757,240.0
3758,270.0
3759,224.0
3760,317.0
3761,317.0
3762,235.0
3763,206.0
3764,189.0
3765,154.0
3766,194.0
3767,157.0
3768,162.0
3769,240.0
3770,211.0
3771,247.0
3772,226.0
3773,227.0
3774,194.0
3775,271.0
3776,262.0
3777,233.0
3778,199.0
3779,186.0
3780,149.0
3781,194.0
3782,154.0
3783,157.0
3784,233.0
3785,206.0
3786,238.0
3787,223.0
3788,219.0
3789,189.0
3790,266.0
3791,259.0
3792,166.0
3793,192.0
3794,143.0
3795,140.0
3796,144.0
3797,154.0
3798,187.0
3799,168.0
3800,156.0
3801,180.0
3802,120.0
3803,173.0
3804,130.0
3805,163.0
3806,190.0
3807,138.0
3808,135.0
3809,259.0
3810,233.0
3811,211.0
3812,178.0
3813,181.0
3814,208.0
3815,264.0
3816,233.0
3817,288.0
3818,259.0
3819,278.0
3820,224.0
3821,274.0
3822,254.0
3823,293.0
3824,324.0
3825,300.0
3826,305.0
3827,213.0
3828,235.0
3829,270.0
3830,221.0
3831,246.0
3832,275.0
3833,219.0
3834,230.0
3835,230.0
3836,253.0
3837,226.0
3838,263.0
3839,236.0
3840,268.0
3841,225.0
3842,248.0
3843,205.0
3844,222.0
3845,210.0
3846,224.0
3847,222.0
3848,254.0
3849,249.0
3850,263.0
3851,250.0
3852,274.0
3853,169.0
3854,225.0
3855,264.0
3856,185.0
3857,193.0
3858,212.0
3859,193.0
3860,168.0
3861,164.0
3862,142.0
3863,142.0
3864,198.0
3865,216.0
3866,198.0
3867,217.0
3868,212.0
3869,227.0
3870,220.0
3871,242.0
3872,220.0
3873,239.0
3874,158.0
3875,222.0
3876,246.0
3877,205.0
3878,222.0
3879,210.0
3880,224.0
3881,246.0
3882,251.0
3883,161.0
3884,270.0
3885,194.0
3886,211.0
3887,211.0
3888,195.0
3889,202.0
3890,205.0
3891,205.0
3892,175.0
3893,282.0
3894,283.0
3895,287.0
3896,287.0
3897,195.0
3898,202.0
3899,207.0
3900,207.0
3901,178.0
3902,282.0
3903,283.0
3904,198.0
3905,205.0
3906,212.0
3907,212.0
3908,178.0
3909,286.0
3910,291.0
3911,293.0
3912,293.0
3913,198.0
3914,205.0
3915,214.0
3916,214.0
3917,180.0
3918,286.0
3919,291.0
3920,230.0
3921,284.0
3922,297.0
3923,310.0
3924,220.0
3925,278.0
3926,472.0
3927,469.0
3928,396.0
3929,219.0
3930,243.0
3931,283.0
3932,295.0
3933,274.0
3934,276.0
3935,317.0
3936,206.0
3937,209.0
3938,230.0
3939,157.0
3940,167.0
3941,204.0
3942,204.0
3943,242.0
3944,235.0
3945,264.0
3946,274.0
3947,192.0
3948,192.0
3949,219.0
3950,243.0
3951,283.0
3952,295.0
3953,274.0
3954,274.0
3955,314.0
3956,206.0
3957,209.0
3958,230.0
3959,157.0
3960,164.0
3961,202.0
3962,204.0
3963,240.0
3964,233.0
3965,264.0
3966,271.0
3967,192.0
3968,192.0
3969,226.0
3970,348.0
3971,346.0
3972,343.0
3973,146.0
3974,119.0
3975,170.0
3976,194.0
3977,192.0
3978,218.0
3979,190.0
3980,214.0
3981,143.0
3982,176.0
3983,146.0
3984,228.0
3985,170.0
3986,202.0
3987,202.0
3988,154.0
3989,194.0
3990,192.0
3991,216.0
3992,192.0
3993,192.0
3994,262.0
3995,187.0
3996,199.0
3997,202.0
3998,223.0
3999,149.0
4000,151.0
4001,194.0
4002,192.0
4003,213.0
4004,189.0
4005,254.0
4006,262.0
4007,286.0
4008,298.0
4009,314.0
4010,314.0
4011,262.0
4012,243.0
4013,310.0
4014,322.0
4015,235.0
4016,233.0
4017,235.0
4018,235.0
4019,288.0
4020,228.0
4021,226.0
4022,230.0
4023,228.0
4024,268.0
4025,268.0
4026,189.0
4027,222.0
4028,229.0
4029,228.0
4030,242.0
4031,188.0
4032,214.0
4033,172.0
4034,194.0
4035,177.0
4036,196.0
4037,167.0
4038,183.0
4039,187.0
4040,203.0
4041,175.0
4042,196.0
4043,175.0
4044,196.0
4045,179.0
4046,199.0
4047,175.0
4048,191.0
4049,225.0
4050,236.0
4051,213.0
4052,226.0
4053,148.0
4054,185.0
4055,153.0
4056,190.0
4057,213.0
4058,226.0
4059,216.0
4060,230.0
4061,148.0
4062,185.0
4063,230.0
4064,239.0
4065,217.0
4066,229.0
4067,217.0
4068,229.0
4069,221.0
4070,232.0
4071,215.0
4072,227.0
4073,229.0
4074,244.0
4075,218.0
4076,230.0
4077,178.0
4078,213.0
4079,186.0
4080,216.0
4081,218.0
4082,230.0
4083,222.0
4084,235.0
4085,292.0
4086,287.0
4087,213.0
4088,237.0
4089,228.0
4090,242.0
4091,179.0
4092,216.0
4093,187.0
4094,219.0
4095,225.0
4096,247.0
4097,235.0
4098,252.0
4099,189.0
4100,221.0
4101,194.0
4102,226.0
4103,229.0
4104,257.0
4105,238.0
4106,261.0
4107,283.0
4108,286.0
4109,295.0
4110,295.0
4111,302.0
4112,307.0
4113,346.0
4114,259.0
4115,263.0
4116,233.0
4117,259.0
4118,305.0
4119,310.0
4120,335.0
4121,356.0
4122,358.0
4123,335.0
4124,313.0
4125,330.0
4126,333.0
4127,335.0
4128,321.0
4129,287.0
4130,322.0
4131,314.0
4132,290.0
4133,314.0
4134,290.0
4135,190.0
4136,184.0
4137,217.0
4138,196.0
4139,232.0
