,co2
2998,152
2999,167
3000,138
3001,139
3002,201
3003,194
3004,148
3005,154
3006,149
3007,165
3008,157
3009,180
3010,153
3011,171
3012,166
3013,183
3014,161
3015,165
3016,144
3017,144
3018,187
3019,185
3020,191
3021,136
3022,136
3023,120
3024,144
3025,156
3026,170
3027,165
3028,185
3029,189
3030,172
3031,185
3032,196
3033,198
3034,198
3035,198
3036,164
3037,164
3038,219
3039,221
3040,229
3041,224
3042,141
3043,146
3044,146
3045,141
3046,159
3047,120
3048,169
3049,189
3050,188
3051,138
3052,138
3053,206
3054,206
3055,197
3056,206
3057,168
3058,238
3059,248
3060,238
3061,248
3062,214
3063,187
3064,207
3065,208
3066,200
3067,208
3068,149
3069,155
3070,156
3071,160
3072,212
3073,170
3074,234
3075,243
3076,234
3077,243
3078,209
3079,182
3080,203
3081,206
3082,197
3083,206
3084,147
3085,150
3086,150
3087,154
3088,210
3089,168
3090,229
3091,238
3092,229
3093,238
3094,205
3095,219
3096,225
3097,178
3098,193
3099,234
3100,245
3101,221
3102,232
3103,184
3104,182
3105,186
3106,171
3107,182
3108,168
3109,181
3110,178
3111,147
3112,290
3113,295
3114,304
3115,295
3116,304
3117,285
3118,285
3119,290
3120,309
3121,339
3122,245
3123,265
3124,280
3125,264
3126,197
3127,219
3128,202
3129,206
3130,217
3131,211
3132,225
3133,225
3134,210
3135,197
3136,189
3137,189
3138,201
3139,207
3140,201
3141,207
3142,225
3143,198
3144,225
3145,198
3146,208
3147,236
3148,236
3149,208
3150,226
3151,217
3152,236
3153,208
3154,226
3155,217
3156,205
3157,205
3158,200
3159,227
3160,200
3161,197
3162,211
3163,202
3164,219
3165,202
3166,236
3167,206
3168,217
3169,227
3170,211
3171,225
3172,225
3173,210
3174,200
3175,200
3176,197
3177,189
3178,189
3179,211
3180,202
3181,211
3182,202
3183,201
3184,207
3185,201
3186,207
3187,236
3188,232
3189,236
3190,232
3191,225
3192,198
3193,225
3194,198
3195,227
3196,227
3197,208
3198,236
3199,236
3200,208
3201,226
3202,217
3203,236
3204,208
3205,226
3206,217
3207,205
3208,205
3209,146
3210,170
3211,155
3212,160
3213,170
3214,184
3215,170
3216,153
3217,139
3218,139
3219,189
3220,267
3221,175
3222,223
3223,211
3224,189
3225,216
3226,212
3227,273
3228,223
3229,211
3230,189
3231,216
3232,212
3233,273
3234,165
3235,188
3236,177
3237,177
3238,188
3239,146
3240,177
3241,180
3242,168
3243,152
3244,154
3245,177
3246,186
3247,149
3248,168
3249,144
3250,182
3251,214
3252,189
3253,271
3254,259
3255,183
3256,191
3257,154
3258,173
3259,149
3260,187
3261,219
3262,192
3263,173
3264,191
3265,180
3266,150
3267,185
3268,240
3269,184
3270,152
3271,190
3272,247
3273,174
3274,165
3275,175
3276,165
3277,181
3278,177
3279,165
3280,156
3281,174
3282,165
3283,175
3284,165
3285,180
3286,139
3287,145
3288,159
3289,139
3290,163
3291,153
3292,169
3293,162
3294,170
3295,162
3296,181
3297,177
3298,165
3299,156
3300,180
3301,174
3302,165
3303,175
3304,165
3305,180
3306,139
3307,145
3308,164
3309,139
3310,139
3311,143
3312,160
3313,120
3314,170
3315,194
3316,173
3317,168
3318,181
3319,173
3320,190
3321,173
3322,184
3323,157
3324,170
3325,157
3326,200
3327,190
3328,202
3329,190
3330,197
3331,197
3332,224
3333,231
3334,214
3335,252
3336,456
3337,456
3338,443
3339,443
3340,456
3341,405
3342,405
3343,201
3344,243
3345,210
3346,240
3347,240
3348,216
3349,217
3350,164
3351,218
3352,244
3353,223
3354,238
3355,211
3356,235
3357,263
3358,223
3359,251
3360,229
3361,246
3362,219
3363,238
3364,268
3365,228
3366,254
3367,176
3368,205
3369,230
3370,259
3371,139
3372,161
3373,180
3374,119
3375,161
3376,190
3377,189
3378,138
3379,135
3380,163
3381,170
3382,204
3383,192
3384,214
3385,140
3386,140
3387,192
3388,214
3389,140
3390,211
3391,182
3392,170
3393,173
3394,132
3395,135
3396,190
3397,180
3398,170
3399,173
3400,132
3401,135
3402,187
3403,170
3404,182
3405,132
3406,173
3407,192
3408,221
3409,214
3410,192
3411,143
3412,176
3413,140
3414,143
3415,216
3416,216
3417,194
3418,163
3419,173
3420,192
3421,218
3422,214
3423,192
3424,218
3425,192
3426,143
3427,140
3428,173
3429,140
3430,216
3431,216
3432,194
3433,214
3434,218
3435,235
3436,249
3437,229
3438,232
3439,251
3440,254
3441,214
3442,220
3443,239
3444,265
3445,210
3446,227
3447,230
3448,242
3449,165
3450,167
3451,225
3452,236
3453,224
3454,229
3455,215
3456,225
3457,228
3458,234
3459,222
3460,228
3461,227
3462,234
3463,227
3464,229
3465,218
3466,224
3467,230
3468,234
3469,222
3470,232
3471,226
3472,235
3473,248
3474,171
3475,171
3476,171
3477,171
3478,134
3479,134
3480,134
3481,134
3482,174
3483,201
3484,179
3485,174
3486,250
3487,215
3488,244
3489,230
3490,190
3491,224
3492,268
3493,278
3494,248
3495,256
3496,220
3497,220
3498,193
3499,193
3500,232
3501,236
3502,232
3503,236
3504,220
3505,227
3506,220
3507,227
3508,285
3509,260
3510,150
3511,170
3512,170
3513,150
3514,189
3515,195
3516,185
3517,184
3518,190
3519,179
3520,169
3521,171
3522,192
3523,130
3524,130
3525,130
3526,130
3527,169
3528,169
3529,169
3530,172
3531,172
3532,132
3533,139
3534,132
3535,207
3536,178
3537,145
3538,300
3539,168
3540,170
3541,194
3542,172
3543,176
3544,176
3545,197
3546,182
3547,158
3548,155
3549,161
3550,181
3551,207
3552,184
3553,210
3554,187
3555,214
3556,189
3557,232
3558,216
3559,270
3560,185
3561,200
3562,162
3563,162
3564,165
3565,176
3566,168
3567,192
3568,171
3569,156
3570,157
3571,279
3572,253
3573,341
3574,340
3575,292
3576,405
3577,178
3578,229
3579,217
3580,226
3581,215
3582,206
3583,259
3584,228
3585,175
3586,224
3587,211
3588,137
3589,134
3590,144
3591,160
3592,154
3593,165
3594,151
3595,156
3596,180
3597,173
3598,168
3599,171
3600,172
3601,190
3602,185
3603,195
3604,197
3605,175
3606,201
3607,171
3608,132
3609,130
3610,192
3611,211
3612,187
3613,207
3614,159
3615,154
3616,202
3617,119
3618,187
3619,214
3620,202
3621,207
3622,135
3623,151
3624,149
3625,173
3626,190
3627,192
3628,127
3629,127
3630,190
3631,235
3632,257
3633,232
3634,254
3635,273
3636,273
3637,316
3638,344
3639,312
3640,197
3641,192
3642,236
3643,248
3644,231
3645,243
3646,257
3647,279
3648,255
3649,276
3650,171
3651,195
3652,211
3653,187
3654,192
3655,207
3656,183
3657,187
3658,157
3659,154
3660,178
3661,176
3662,207
3663,224
3664,202
3665,219
3666,252
3667,238
3668,250
3669,236
3670,233
3671,205
3672,190
3673,207
3674,219
3675,178
3676,214
3677,228
3678,185
3679,199
3680,197
3681,221
3682,209
3683,223
3684,199
3685,173
3686,192
3687,140
3688,140
3689,173
3690,146
3691,173
3692,149
3693,178
3694,194
3695,221
3696,214
3697,235
3698,266
3699,190
3700,159
3701,154
3702,305
3703,293
3704,213
3705,235
3706,270
3707,219
3708,317
3709,194
3710,221
3711,168
3712,202
3713,170
3714,194
3715,146
3716,143
3717,143
3718,176
3719,173
3720,146
3721,181
3722,149
3723,223
3724,197
3725,163
3726,192
3727,140
3728,143
3729,176
3730,146
3731,194
3732,211
3733,264
3734,163
3735,199
3736,173
3737,192
3738,140
3739,143
3740,140
3741,173
3742,143
3743,146
3744,194
3745,211
3746,266
3747,139
3748,163
3749,151
3750,175
3751,119
3752,178
3753,119
3754,310
3755,298
3756,219
3757,240
3758,270
3759,224
3760,317
3761,317
3762,235
3763,206
3764,189
3765,154
3766,194
3767,157
3768,162
3769,240
3770,211
3771,247
3772,226
3773,227
3774,194
3775,271
3776,262
3777,233
3778,199
3779,186
3780,149
3781,194
3782,154
3783,157
3784,233
3785,206
3786,238
3787,223
3788,219
3789,189
3790,266
3791,259
3792,166
3793,192
3794,143
3795,140
3796,144
3797,154
3798,187
3799,168
3800,156
3801,180
3802,120
3803,173
3804,130
3805,163
3806,190
3807,138
3808,135
3809,259
3810,233
3811,211
3812,178
3813,181
3814,208
3815,264
3816,233
3817,288
3818,259
3819,278
3820,224
3821,274
3822,254
3823,293
3824,324
3825,300
3826,305
3827,213
3828,235
3829,270
3830,221
3831,246
3832,275
3833,219
3834,230
3835,230
3836,253
3837,226
3838,263
3839,236
3840,268
3841,225
3842,248
3843,205
3844,222
3845,210
3846,224
3847,222
3848,254
3849,249
3850,263
3851,250
3852,274
3853,169
3854,225
3855,264
3856,185
3857,193
3858,212
3859,193
3860,168
3861,164
3862,142
3863,142
3864,198
3865,216
3866,198
3867,217
3868,212
3869,227
3870,220
3871,242
3872,220
3873,239
3874,158
3875,222
3876,246
3877,205
3878,222
3879,210
3880,224
3881,246
3882,251
3883,161
3884,270
3885,194
3886,211
3887,211
3888,195
3889,202
3890,205
3891,205
3892,175
3893,282
3894,283
3895,287
3896,287
3897,195
3898,202
3899,207
3900,207
3901,178
3902,282
3903,283
3904,198
3905,205
3906,212
3907,212
3908,178
3909,286
3910,291
3911,293
3912,293
3913,198
3914,205
3915,214
3916,214
3917,180
3918,286
3919,291
3920,230
3921,284
3922,297
3923,310
3924,220
3925,278
3926,472
3927,469
3928,396
3929,219
3930,243
3931,283
3932,295
3933,274
3934,276
3935,317
3936,206
3937,209
3938,230
3939,157
3940,167
3941,204
3942,204
3943,242
3944,235
3945,264
3946,274
3947,192
3948,192
3949,219
3950,243
3951,283
3952,295
3953,274
3954,274
3955,314
3956,206
3957,209
3958,230
3959,157
3960,164
3961,202
3962,204
3963,240
3964,233
3965,264
3966,271
3967,192
3968,192
3969,226
3970,348
3971,346
3972,343
3973,146
3974,119
3975,170
3976,194
3977,192
3978,218
3979,190
3980,214
3981,143
3982,176
3983,146
3984,228
3985,170
3986,202
3987,202
3988,154
3989,194
3990,192
3991,216
3992,192
3993,192
3994,262
3995,187
3996,199
3997,202
3998,223
3999,149
4000,151
4001,194
4002,192
4003,213
4004,189
4005,254
4006,262
4007,286
4008,298
4009,314
4010,314
4011,262
4012,243
4013,310
4014,322
4015,235
4016,233
4017,235
4018,235
4019,288
4020,228
4021,226
4022,230
4023,228
4024,268
4025,268
4026,189
4027,222
4028,229
4029,228
4030,242
4031,188
4032,214
4033,172
4034,194
4035,177
4036,196
4037,167
4038,183
4039,187
4040,203
4041,175
4042,196
4043,175
4044,196
4045,179
4046,199
4047,175
4048,191
4049,225
4050,236
4051,213
4052,226
4053,148
4054,185
4055,153
4056,190
4057,213
4058,226
4059,216
4060,230
4061,148
4062,185
4063,230
4064,239
4065,217
4066,229
4067,217
4068,229
4069,221
4070,232
4071,215
4072,227
4073,229
4074,244
4075,218
4076,230
4077,178
4078,213
4079,186
4080,216
4081,218
4082,230
4083,222
4084,235
4085,292
4086,287
4087,213
4088,237
4089,228
4090,242
4091,179
4092,216
4093,187
4094,219
4095,225
4096,247
4097,235
4098,252
4099,189
4100,221
4101,194
4102,226
4103,229
4104,257
4105,238
4106,261
4107,283
4108,286
4109,295
4110,295
4111,302
4112,307
4113,346
4114,259
4115,263
4116,233
4117,259
4118,305
4119,310
4120,335
4121,356
4122,358
4123,335
4124,313
4125,330
4126,333
4127,335
4128,321
4129,287
4130,322
4131,314
4132,290
4133,314
4134,290
4135,190
4136,184
4137,217
4138,196
4139,232
4140,185
4141,236
4142,210
4143,210
4144,297
4145,297
4146,236
4147,210
4148,210
4149,297
4150,297
4151,253
4152,250
4153,347
4154,255
4155,373
4156,380
4157,385
4158,275
4159,311
4160,350
4161,261
4162,298
4163,333
4164,168
4165,175
4166,181
4167,155
4168,110
4169,148
4170,170
4171,155
4172,182
4173,187
4174,197
4175,206
4176,200
4177,208
4178,147
4179,173
4180,149
4181,178
4182,152
4183,155
4184,177
4185,185
4186,168
4187,185
4188,170
4189,187
4190,241
4191,245
4192,186
4193,145
4194,177
4195,152
4196,138
4197,201
4198,159
4199,182
4200,221
4201,232
4202,159
4203,160
4204,180
4205,160
4206,160
4207,180
4208,138
4209,154
4210,141
4211,156
4212,141
4213,144
4214,215
4215,178
4216,184
4217,187
4218,147
4219,204
4220,204
4221,206
4222,223
4223,240
4224,260
4225,240
4226,260
4227,161
4228,161
4229,308
4230,330
4231,282
4232,303
4233,313
4234,230
4235,305
4236,245
4237,290
4238,208
4239,208
4240,235
4241,250
4242,235
4243,258
4244,208
4245,208
4246,236
4247,265
4248,124
4249,157
4250,244
4251,145
4252,129
4253,149
4254,135
4255,183
4256,200
4257,145
4258,145
4259,156
4260,156
4261,165
4262,152
4263,152
4264,440
4265,440
4266,495
4267,570
4268,558
4269,198
4270,183
4271,191
4272,204
4273,168
4274,192
4275,207
4276,234
4277,144
4278,195
4279,210
4280,237
4281,146
4282,205
4283,170
4284,142
4285,155
4286,136
4287,150
4288,197
4289,130
4290,140
4291,150
4292,159
4293,186
4294,143
4295,155
4296,149
4297,155
4298,176
4299,173
4300,179
4301,190
4302,194
4303,143
4304,140
4305,146
4306,231
4307,233
4308,221
4309,184
4310,204
4311,236
4312,250
4313,161
4314,161
4315,171
4316,171
4317,136
4318,144
4319,120
4320,158
4321,162
4322,165
4323,192
4324,167
4325,163
4326,186
4327,188
4328,196
4329,200
4330,181
4331,183
4332,179
4333,179
4334,181
4335,181
4336,184
4337,186
4338,145
4339,144
4340,147
4341,145
4342,147
4343,142
4344,144
4345,143
4346,204
4347,205
4348,222
4349,222
4350,207
4351,209
4352,207
4353,218
4354,154
4355,158
4356,116
4357,157
4358,160
4359,154
4360,163
4361,157
4362,165
4363,147
4364,154
4365,153
4366,158
4367,114
4368,119
4369,121
4370,117
4371,157
4372,164
4373,178
4374,211
4375,181
4376,242
4377,264
4378,242
4379,264
4380,259
4381,288
4382,234
4383,305
4384,194
4385,185
4386,187
4387,190
4388,197
4389,219
4390,226
4391,199
4392,192
4393,190
4394,194
4395,201
4396,223
4397,221
4398,228
4399,156
4400,164
4401,196
4402,203
4403,198
4404,206
4405,198
4406,159
4407,201
4408,167
4409,209
4410,164
4411,167
4412,156
4413,159
4414,238
4415,244
4416,242
4417,250
4418,240
4419,247
4420,254
4421,245
4422,247
4423,204
4424,211
4425,201
4426,202
4427,204
4428,211
4429,171
4430,178
4431,189
4432,189
4433,221
4434,207
4435,218
4436,207
4437,219
4438,207
4439,219
4440,229
4441,209
4442,224
4443,209
4444,224
4445,189
4446,189
4447,224
4448,207
4449,219
4450,209
4451,219
4452,209
4453,219
4454,209
4455,224
4456,209
4457,224
4458,215
4459,235
4460,256
4461,150
4462,150
4463,157
4464,169
4465,157
4466,169
4467,157
4468,169
4469,212
4470,134
4471,153
4472,153
4473,153
4474,172
4475,157
4476,169
4477,157
4478,172
4479,157
4480,172
4481,134
4482,134
4483,159
4484,170
4485,229
4486,235
4487,229
4488,235
4489,216
4490,220
4491,216
4492,220
4493,216
4494,220
4495,237
4496,204
4497,201
4498,201
4499,204
4500,205
4501,205
4502,80
4503,134
4504,134
4505,137
4506,291
4507,287
4508,287
4509,291
4510,291
4511,183
4512,203
4513,216
4514,154
4515,176
4516,164
4517,166
4518,188
4519,146
4520,161
4521,182
4522,202
4523,218
4524,250
4525,247
4526,176
4527,196
4528,192
4529,206
4530,196
4531,211
4532,169
4533,158
4534,191
4535,211
4536,205
4537,219
4538,202
4539,235
4540,274
4541,215
4542,228
4543,256
4544,223
4545,247
4546,192
4547,224
4548,271
4549,270
4550,278
4551,289
4552,326
4553,358
4554,274
4555,273
4556,277
4557,275
4558,326
4559,342
4560,335
4561,355
4562,305
4563,305
4564,287
4565,287
4566,285
4567,270
4568,295
4569,290
4570,290
4571,287
4572,287
4573,305
4574,284
4575,281
4576,305
4577,301
4578,239
4579,219
4580,244
4581,234
4582,249
4583,244
4584,249
4585,229
4586,259
4587,249
4588,274
4589,314
4590,290
4591,290
4592,287
4593,287
4594,290
4595,290
4596,287
4597,287
4598,290
4599,287
4600,216
4601,237
4602,257
4603,190
4604,198
4605,170
4606,192
4607,173
4608,207
4609,261
4610,293
4611,217
4612,235
4613,190
4614,214
4615,232
4616,241
4617,262
4618,520
4619,520
4620,520
4621,299
4622,299
4623,282
4624,282
4625,262
4626,284
4627,262
4628,284
4629,397
4630,397
4631,397
4632,248
4633,205
4634,240
4635,298
4636,299
4637,389
4638,289
4639,304
4640,385
4641,398
4642,281
4643,296
4644,233
4645,239
4646,256
4647,265
4648,289
4649,311
4650,287
4651,220
4652,177
4653,366
4654,366
4655,366
4656,244
4657,223
4658,206
4659,243
4660,370
4661,420
4662,430
4663,430
4664,430
4665,430
4666,179
4667,183
4668,205
4669,203
4670,163
4671,184
4672,195
4673,214
4674,189
4675,205
4676,198
4677,196
4678,176
4679,165
4680,169
4681,176
4682,190
4683,237
4684,196
4685,210
4686,215
4687,229
4688,201
4689,209
4690,225
4691,177
4692,223
4693,231
4694,305
4695,258
4696,170
4697,180
4698,170
4699,180
4700,184
4701,172
4702,184
4703,172
4704,139
4705,156
4706,139
4707,156
4708,184
4709,190
4710,184
4711,190
4712,197
4713,190
4714,190
4715,197
4716,299
4717,299
4718,310
4719,320
4720,230
4721,233
4722,228
4723,237
4724,237
4725,233
4726,266
4727,297
4728,230
4729,227
4730,225
4731,234
4732,233
4733,230
4734,250
4735,278
4736,289
4737,230
4738,242
4739,180
4740,188
4741,283
4742,274
4743,266
4744,259
4745,209
4746,281
4747,307
4748,218
4749,237
4750,164
4751,177
4752,271
4753,261
4754,259
4755,259
4756,207
4757,271
4758,299
4759,248
4760,250
4761,324
4762,288
4763,350
4764,354
4765,221
4766,225
4767,227
4768,227
4769,233
4770,228
4771,166
4772,164
4773,177
4774,231
4775,237
4776,235
4777,226
4778,230
4779,235
4780,237
4781,233
4782,235
4783,175
4784,177
4785,189
4786,278
4787,269
4788,183
4789,189
4790,198
4791,271
4792,285
4793,227
4794,225
4795,227
4796,232
4797,227
4798,164
4799,170
4800,177
4801,266
4802,256
4803,175
4804,181
4805,189
4806,260
4807,276
4808,266
4809,281
4810,285
4811,285
4812,310
4813,320
4814,338
4815,335
4816,285
4817,349
4818,266
4819,266
4820,212
4821,281
4822,285
4823,285
4824,310
4825,270
4826,275
4827,300
4828,304
4829,340
4830,230
4831,237
4832,235
4833,241
4834,254
4835,274
4836,268
4837,192
4838,192
4839,199
4840,192
4841,192
4842,199
4843,192
4844,192
4845,199
4846,157
4847,157
4848,174
4849,157
4850,157
4851,174
4852,157
4853,157
4854,174
4855,197
4856,197
4857,204
4858,197
4859,197
4860,204
4861,197
4862,197
4863,204
4864,187
4865,187
4866,187
4867,187
4868,187
4869,187
4870,214
4871,224
4872,214
4873,224
4874,214
4875,224
4876,284
4877,301
4878,284
4879,301
4880,284
4881,301
4882,236
4883,214
4884,284
4885,257
4886,177
4887,206
4888,182
4889,189
4890,180
4891,169
4892,199
4893,189
4894,179
4895,164
4896,173
4897,196
4898,179
4899,150
4900,174
4901,203
4902,227
4903,225
4904,259
4905,235
4906,225
4907,264
4908,235
4909,160
4910,164
4911,164
4912,164
4913,166
4914,178
4915,184
4916,196
4917,150
4918,179
4919,168
4920,172
4921,174
4922,203
4923,150
4924,224
4925,234
4926,185
4927,224
4928,228
4929,245
4930,163
4931,190
4932,225
4933,249
4934,185
4935,224
4936,228
4937,255
4938,163
4939,190
4940,225
4941,255
4942,113
4943,118
4944,113
4945,118
4946,113
4947,118
4948,113
4949,118
4950,113
4951,118
4952,163
4953,187
4954,202
4955,158
4956,187
4957,176
4958,176
4959,198
4960,176
4961,174
4962,168
4963,194
4964,168
4965,194
4966,168
4967,194
4968,146
4969,156
4970,156
4971,156
4972,171
4973,192
4974,171
4975,192
4976,192
4977,171
4978,162
4979,162
4980,171
4981,192
4982,171
4983,174
4984,198
4985,174
4986,198
4987,146
4988,231
4989,210
4990,210
4991,231
4992,210
4993,210
4994,242
4995,210
4996,225
4997,229
4998,242
4999,229
5000,243
5001,243
5002,229
5003,229
5004,243
5005,203
5006,224
5007,203
5008,224
5009,203
5010,203
5011,207
5012,218
5013,207
5014,218
5015,227
5016,238
5017,227
5018,238
5019,256
5020,284
5021,256
5022,256
5023,284
5024,256
5025,316
5026,316
5027,278
5028,251
5029,278
5030,251
5031,251
5032,278
5033,251
5034,278
5035,339
5036,339
5037,339
5038,225
5039,230
5040,225
5041,237
5042,225
5043,230
5044,230
5045,225
5046,227
5047,237
5048,225
5049,227
5050,237
5051,225
5052,235
5053,227
5054,237
5055,225
5056,235
5057,227
5058,237
5059,278
5060,275
5061,278
5062,273
5063,292
5064,319
5065,296
5066,225
5067,225
5068,225
5069,242
5070,229
5071,242
5072,196
5073,295
5074,290
5075,160
5076,160
5077,188
5078,180
5079,183
5080,157
5081,186
5082,223
5083,168
5084,220
5085,232
5086,252
5087,149
5088,149
5089,147
5090,155
5091,288
5092,287
5093,177
5094,192
5095,177
5096,192
5097,209
5098,209
5099,159
5100,161
5101,260
5102,263
5103,232
5104,240
5105,262
5106,221
5107,237
5108,190
5109,121
5110,153
5111,121
5112,165
5113,136
5114,145
5115,152
5116,138
5117,201
5118,148
5119,149
5120,165
5121,113
5122,153
5123,171
